"duration", "protocol_type", "flag", "src_bytes", "dst_bytes", "land", "wrong_fragment", "urgent","hot", "num_failed_logins", "logged_in", "num_compromised", "root_shell", "su_attempted", "num_root", "num_file_creations", "num_shells", "num_access_files", "num_outbound_cmds", "is_host_login","is_guest_login", "count", "srv_count", "serror_rate", "srv_serror_rate", "rerror_rate", "srv_rerror_rate","same_srv_rate", "diff_srv_rate", "srv_diff_host_rate", "dst_host_count", "dst_host_srv_count", "dst_host_same_srv_rate", "dst_host_diff_srv_rate", "dst_host_same_src_port_rate", "dst_host_srv_diff_host_rate","dst_host_serror_rate", "dst_host_srv_serror_rate", "dst_host_rerror_rate", "dst_host_srv_rerror_rate","label"
0,tcp,SF,311,487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,220,1528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,16,255,1,0,006,002,0,0,0,0,normal
0,tcp,SF,220,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,26,255,1,0,004,002,0,0,0,0,normal
0,tcp,SF,231,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,39,255,1,0,003,002,0,0,0,0,normal
0,tcp,SF,216,386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,029,48,255,1,0,002,002,0,0,0,0,normal
0,tcp,SF,249,726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,57,255,1,0,002,001,0,0,0,0,normal
0,tcp,SF,187,4770,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,67,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,249,1975,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,73,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,293,15416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,291,8625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,313,207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,242,2108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,78,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,155,4431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,029,211,211,1,0,0,0,0,0,0,0,normal
0,tcp,SF,163,14728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,238,487,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,237,26466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,35,1,0,05,017,0,003,0,0,normal
0,tcp,SF,299,2278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,017,11,44,1,0,009,014,0,002,0,0,normal
0,tcp,SF,211,765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,234,6950,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,0,014,1,255,1,0,1,002,0,0,0,0,normal
0,tcp,SF,214,181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,1,0,008,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,155,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,1,0,009,217,217,1,0,0,0,0,0,0,0,normal
0,tcp,SF,303,6048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,23,255,1,0,004,003,0,0,0,0,normal
0,tcp,SF,183,3686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,81,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,292,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,44,255,1,0,002,004,0,0,0,0,normal
0,tcp,SF,239,1032,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,87,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,287,630,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,012,004,0,0,0,0,normal
0,tcp,SF,306,277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,16,255,1,0,006,004,0,0,0,0,normal
0,tcp,SF,299,24404,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,29,255,1,0,003,003,0,0,0,0,normal
0,tcp,SF,230,6048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,37,255,1,0,003,003,0,0,0,0,normal
0,tcp,SF,273,369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,217,1,0,02,004,0,0,0,001,normal
0,tcp,SF,175,1577,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,067,94,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,322,1978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,05,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,326,2276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,1,0,017,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,322,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,1,0,014,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,163,12206,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,003,0,0,0,0,normal
0,tcp,SF,166,4317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,1,0,02,13,255,1,0,008,003,0,0,0,0,normal
0,tcp,SF,233,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,1,0,011,23,255,1,0,004,003,0,0,0,0,normal
0,tcp,SF,229,3586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,29,0,0,0,0,1,0,007,33,255,1,0,003,003,0,0,0,0,normal
0,tcp,SF,238,1892,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,1,0,022,13,255,1,0,008,003,0,0,0,0,normal
0,tcp,SF,214,1502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,18,0,0,0,0,1,0,011,171,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,364,2209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,04,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,366,1597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,240,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,1,0,018,3,255,1,0,033,003,0,0,0,0,normal
0,tcp,SF,249,1944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,21,0,0,0,0,1,0,014,12,255,1,0,008,003,0,0,0,0,normal
0,tcp,SF,250,827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,1,0,009,22,255,1,0,005,003,0,0,0,0,normal
0,tcp,SF,281,2297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,24,255,1,0,004,003,0,0,0,0,normal
0,tcp,SF,169,20113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,075,183,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,216,1856,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,215,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
88,tcp,SF,211,178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,235,15311,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,227,299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,294,4160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,029,6,255,1,0,017,002,0,0,0,0,normal
0,tcp,SF,246,3396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,02,10,255,1,0,01,001,0,0,0,0,normal
0,tcp,SF,280,526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,1,0,02,8,255,1,0,012,002,0,0,0,0,normal
0,tcp,SF,278,2985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,29,0,0,0,0,1,0,014,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,275,1162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,19,0,0,0,0,1,0,016,5,255,1,0,02,007,0,0,0,0,normal
0,tcp,SF,179,14515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,141,255,1,0,001,002,0,0,0,0,normal
0,tcp,SF,353,2964,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,033,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,367,1597,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,1,0,012,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,365,2851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,26,0,0,0,0,1,0,008,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,322,2833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0,1,0,012,36,255,1,0,003,002,0,0,0,0,normal
0,tcp,SF,326,7971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,36,0,0,0,0,1,0,011,45,255,1,0,002,002,0,0,0,0,normal
0,tcp,SF,322,1944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,46,0,0,0,0,1,0,009,55,255,1,0,002,002,0,0,0,0,normal
0,tcp,SF,290,31686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,16,255,1,0,006,007,0,0,0,0,normal
0,tcp,SF,312,1277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,26,255,1,0,004,006,0,0,0,0,normal
0,tcp,SF,303,4071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,004,004,0,0,1,0,0,34,255,1,0,003,005,003,001,0,0,normal
0,tcp,SF,242,11249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,7,255,1,0,014,001,0,0,0,0,normal
0,tcp,SF,301,447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,1,0,045,11,255,1,0,009,001,0,0,0,0,normal
0,tcp,SF,317,1203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,37,255,1,0,003,005,003,001,0,0,normal
0,tcp,SF,302,1208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,47,255,1,0,002,005,002,001,0,0,normal
0,tcp,SF,332,2920,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,329,398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,334,1418,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,450,9082,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,293,769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,067,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,294,3127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,02,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,294,12655,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,293,741,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,294,396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,220,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,293,769,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,001,0,0,0,0,0,normal
0,tcp,SF,293,616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,001,0,0,0,0,0,normal
0,tcp,SF,291,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,294,12616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,293,4624,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,1,0,0,255,255,1,0,001,0,0,0,0,0,normal
0,tcp,SF,208,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,225,225,1,0,0,0,0,0,0,0,normal
0,tcp,SF,237,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,012,003,0,0,0,0,normal
0,tcp,SF,236,29197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,6,255,1,0,017,005,0,0,0,0,normal
0,tcp,SF,253,537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,240,240,1,0,0,0,0,0,0,0,normal
0,tcp,SF,257,2057,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,16,255,1,0,006,003,0,0,0,0,normal
0,tcp,SF,146,21202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,47,255,1,0,002,003,0,0,0,0,normal
0,tcp,SF,202,1598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,57,255,1,0,002,003,0,0,0,0,normal
0,tcp,SF,151,8792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,001,0,0,0,0,normal
0,tcp,SF,208,2658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,067,41,255,1,0,002,005,0,0,0,0,normal
0,tcp,SF,208,2393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,015,51,255,1,0,002,005,0,0,0,0,normal
0,tcp,SF,202,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,23,0,0,0,0,1,0,009,58,255,1,0,002,004,0,0,0,0,normal
0,tcp,SF,251,1543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,255,1,0,012,001,0,0,0,0,normal
0,tcp,SF,244,379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,1,0,018,17,255,1,0,006,001,0,0,0,0,normal
0,tcp,SF,205,8695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,022,8,255,1,0,012,004,0,0,0,0,normal
0,tcp,SF,318,1203,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,61,255,1,0,002,005,002,0,0,0,normal
0,tcp,SF,222,38117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,255,1,0,017,002,0,0,0,0,normal
0,tcp,SF,177,2033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,9,255,1,0,011,005,0,0,0,0,normal
0,tcp,SF,229,13069,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,19,255,1,0,005,005,0,0,0,0,normal
0,tcp,SF,233,11785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,10,255,1,0,01,001,0,0,0,0,normal
0,tcp,SF,287,1324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,20,255,1,0,005,001,0,0,0,0,normal
0,tcp,SF,224,1585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,7,255,1,0,014,004,0,0,0,0,normal
0,tcp,SF,225,5976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,17,255,1,0,006,004,0,0,0,0,normal
0,tcp,SF,254,2467,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,029,24,255,1,0,004,001,0,0,0,0,normal
0,tcp,SF,219,1680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,147,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,218,1701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,157,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,293,1017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,33,255,1,0,003,001,0,0,0,0,normal
0,tcp,SF,219,1103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,003,0,0,0,0,normal
0,tcp,SF,207,5718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,1,255,1,0,1,004,0,0,0,0,normal
0,tcp,SF,205,5878,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,1,0,023,11,255,1,0,009,004,0,0,0,0,normal
0,tcp,SF,219,2730,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,1,0,015,3,255,1,0,033,003,0,0,0,0,normal
0,tcp,SF,215,1589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,033,002,0,0,0,0,normal
0,tcp,SF,280,4371,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,033,13,255,1,0,008,004,0,0,0,0,normal
0,tcp,SF,232,1645,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,1,0,06,162,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,230,1680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,1,0,02,172,255,1,0,001,001,0,0,0,0,normal
0,tcp,SF,220,273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,13,1,0,033,023,0,0,0,0,normal
0,tcp,SF,244,2674,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22,255,1,0,005,005,0,0,0,0,normal
0,tcp,SF,250,2033,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,30,255,1,0,003,005,0,0,0,0,normal
0,tcp,SF,302,5694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,40,255,1,0,003,004,0,0,0,0,normal
0,tcp,SF,207,6735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,7,255,1,0,014,002,0,0,0,0,normal
0,tcp,SF,209,4538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,48,255,1,0,002,004,0,0,0,0,normal
0,tcp,SF,209,506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,58,255,1,0,002,004,0,0,0,0,normal
0,tcp,SF,289,445,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,2,255,1,0,05,004,0,0,0,0,normal
0,tcp,SF,284,297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,10,255,1,0,01,004,0,0,0,0,normal
0,tcp,SF,208,343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,11,255,1,0,009,003,0,0,0,0,normal
0,tcp,SF,243,2699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,1,0,025,7,255,1,0,014,006,0,0,0,0,normal
0,tcp,SF,188,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,11,255,1,0,009,002,0,0,0,0,normal
0,tcp,SF,288,1365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,21,255,1,0,005,004,0,0,0,0,normal
0,tcp,SF,287,3087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,31,255,1,0,003,004,0,0,0,0,normal
0,tcp,SF,316,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,04,21,255,1,0,005,005,0,0,0,0,normal
0,tcp,SF,327,12917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,32,255,1,0,003,005,0,0,0,0,normal
0,tcp,SF,274,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,04,2,255,1,0,05,006,0,0,0,0,normal
0,tcp,SF,262,4966,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,41,255,1,0,002,004,0,0,0,0,normal
0,tcp,SF,207,1606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,003,0,0,0,0,normal
0,tcp,SF,209,1126,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,1,0,02,9,255,1,0,011,003,0,0,0,0,normal
0,tcp,SF,211,63112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,54,255,1,0,002,004,0,0,0,0,normal
0,tcp,SF,340,11545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,1,0,014,54,255,1,0,002,004,0,0,0,0,normal
0,tcp,SF,212,4217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,6,76,1,0,017,009,0,0,0,0,normal
0,tcp,SF,247,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,65,255,1,0,002,004,0,0,0,0,normal
0,tcp,SF,290,1725,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,24,94,1,0,004,007,0,0,0,0,normal
0,tcp,SF,251,442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,32,255,1,0,003,004,0,0,0,0,normal
0,tcp,SF,174,7626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,33,103,1,0,003,007,0,0,0,0,normal
0,tcp,SF,247,7626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,022,41,111,1,0,002,006,0,0,0,0,normal
0,tcp,SF,222,690,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,1,0,022,61,131,1,0,002,005,0,0,0,0,normal
0,tcp,SF,215,2909,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,73,143,1,0,001,005,0,0,0,0,normal
0,tcp,SF,184,2100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,033,002,0,0,0,0,normal
0,tcp,SF,224,3048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,033,78,148,1,0,001,005,0,0,0,0,normal
0,tcp,SF,215,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,255,1,0,1,002,0,0,0,0,normal
0,tcp,SF,234,16302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,85,155,1,0,001,005,0,0,0,0,normal
0,tcp,SF,280,470,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,05,3,255,1,0,033,003,0,0,0,0,normal
0,tcp,SF,254,4893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,1,0,015,12,255,1,0,008,003,0,0,0,0,normal
0,tcp,SF,254,4893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,18,255,1,0,006,003,0,0,0,0,normal
